144.0	0.0	2.0551159381866455	-3.479708671569824
168.0	0.0	2.0551159381866455	-3.479708671569824
192.0	0.0	2.0551061630249023	-3.4797143936157227
216.0	0.0	2.0551135540008545	-3.479717969894409
240.0	0.0	2.055081367492676	-3.479743003845215
264.0	0.0	2.055084705352783	-3.479726791381836
288.0	0.0	2.055083751678467	-3.479729413986206
288.0	1.0	-0.9749839305877686	-2.0835886001586914
288.0	2.0	4.062319278717041	-5.20436954498291
288.0	3.0	5.450109958648682	-3.8409924507141113
288.0	4.0	5.741939067840576	-3.0197842121124268
312.0	0.0	2.0550897121429443	-3.479767084121704
312.0	1.0	-0.9839025139808655	-2.075061082839966
312.0	2.0	4.032238960266113	-5.215274333953857
312.0	3.0	5.083293914794922	-4.408825397491455
312.0	4.0	5.679169178009033	-3.2021989822387695
336.0	0.0	2.0550899505615234	-3.4797701835632324
336.0	2.0	4.155707359313965	-5.0571160316467285
336.0	3.0	5.162463665008545	-4.719057559967041
336.0	4.0	5.549348831176758	-3.4314587116241455
336.0	8.0	-1.1116596460342407	-2.3021371364593506
360.0	0.0	2.055065631866455	-3.4797823429107666
360.0	2.0	4.140719890594482	-5.057555198669434
360.0	3.0	5.165651321411133	-4.683844566345215
360.0	4.0	5.589447975158691	-3.412907600402832
360.0	8.0	-1.0730726718902588	-2.3009262084960938
360.0	10.0	2.4079129695892334	-6.875860214233398
360.0	12.0	-2.213606357574463	-4.5207414627075195
384.0	0.0	2.0550589561462402	-3.4797914028167725
384.0	2.0	4.087209224700928	-5.101021766662598
384.0	3.0	5.102588653564453	-4.467238903045654
384.0	4.0	5.660586357116699	-3.3754079341888428
384.0	8.0	-1.0323058366775513	-2.350806713104248
384.0	10.0	2.066603422164917	-6.783237457275391
408.0	0.0	2.0550551414489746	-3.4798004627227783
408.0	2.0	4.048759937286377	-5.142002105712891
408.0	4.0	5.658193588256836	-3.3794591426849365
408.0	8.0	-1.0933482646942139	-2.4431354999542236
408.0	10.0	1.9267184734344482	-6.7667694091796875
408.0	13.0	1.3295204639434814	-3.1080234050750732
408.0	14.0	4.13332462310791	-7.617505073547363
432.0	0.0	2.0550613403320312	-3.4798030853271484
432.0	2.0	4.043763637542725	-5.137010097503662
432.0	4.0	5.639132022857666	-3.3779661655426025
432.0	10.0	1.8363027572631836	-6.799251556396484
432.0	13.0	-0.880122721195221	-2.2073123455047607
432.0	14.0	3.7583796977996826	-7.617857456207275
432.0	15.0	-1.193611979484558	-5.289862155914307
456.0	0.0	2.0550436973571777	-3.4798247814178467
456.0	2.0	4.06353759765625	-5.100712299346924
456.0	4.0	5.650821685791016	-3.3820114135742188
456.0	10.0	1.7492785453796387	-6.811791896820068
456.0	13.0	-0.929943859577179	-2.2971646785736084
456.0	16.0	5.112527847290039	-4.260269641876221
480.0	0.0	2.0550293922424316	-3.4798402786254883
480.0	2.0	4.0772833824157715	-5.058534145355225
480.0	4.0	5.658670425415039	-3.387053966522217
480.0	10.0	1.734860897064209	-6.767755031585693
480.0	13.0	-0.9559888243675232	-2.2866785526275635
480.0	16.0	5.113663196563721	-4.255766868591309
504.0	0.0	2.055020570755005	-3.4798474311828613
504.0	2.0	4.170658111572266	-5.018063545227051
504.0	4.0	5.666448593139648	-3.389319658279419
504.0	10.0	1.7388471364974976	-6.756504058837891
504.0	13.0	-0.9549446702003479	-2.260385751724243
504.0	16.0	5.112932205200195	-4.258614540100098
528.0	0.0	2.0550129413604736	-3.4798638820648193
528.0	2.0	4.1818647384643555	-5.0420241355896
528.0	4.0	5.697412490844727	-3.3914549350738525
528.0	10.0	1.7492165565490723	-6.749743938446045
528.0	13.0	-0.9523041844367981	-2.2462570667266846
528.0	16.0	5.114323616027832	-4.25311803817749
528.0	17.0	2.7530100345611572	-7.455638408660889
552.0	0.0	2.0550053119659424	-3.479867696762085
552.0	2.0	4.171326160430908	-5.056265354156494
552.0	4.0	5.689944267272949	-3.3942549228668213
552.0	10.0	1.7498117685317993	-6.757565021514893
552.0	13.0	-0.95247882604599	-2.2466678619384766
552.0	16.0	5.115761756896973	-4.247377872467041
552.0	18.0	-2.125843048095703	-4.452856540679932
552.0	17.0	2.4328408241271973	-7.438687324523926
576.0	0.0	2.0549886226654053	-3.4798874855041504
576.0	2.0	4.181874752044678	-5.080852031707764
576.0	4.0	5.674643516540527	-3.412057876586914
576.0	10.0	1.7506823539733887	-6.765428066253662
576.0	13.0	-0.8741737008094788	-2.1650331020355225
576.0	16.0	5.117498397827148	-4.240372180938721
576.0	18.0	-2.1235501766204834	-4.462744235992432
576.0	17.0	2.3397130966186523	-7.384121417999268
576.0	19.0	5.220632553100586	-1.453168272972107
600.0	0.0	2.0549774169921875	-3.479898691177368
600.0	2.0	4.164198398590088	-5.091369152069092
600.0	4.0	5.686098098754883	-3.405578374862671
600.0	10.0	1.7501220703125	-6.769268035888672
600.0	16.0	5.1279988288879395	-4.247823238372803
600.0	18.0	-2.117449998855591	-4.454970836639404
600.0	17.0	2.120628833770752	-7.335171699523926
600.0	19.0	5.225227355957031	-1.467836618423462
624.0	0.0	2.0558598041534424	-3.4840753078460693
624.0	2.0	4.1759819984436035	-5.113081455230713
624.0	4.0	5.683156490325928	-3.411754608154297
624.0	10.0	1.751023292541504	-6.765686511993408
624.0	16.0	5.125727653503418	-4.264512062072754
624.0	20.0	-1.015379786491394	-2.357241153717041
648.0	0.0	2.06613826751709	-3.524271249771118
648.0	2.0	4.1277570724487305	-5.0020012855529785
648.0	4.0	5.689572334289551	-3.340445041656494
648.0	10.0	1.8501949310302734	-6.823331832885742
648.0	16.0	5.133960723876953	-4.209975719451904
648.0	20.0	-1.0532456636428833	-2.4621331691741943
672.0	0.0	2.084752082824707	-3.587991952896118
672.0	2.0	3.9919278621673584	-4.994408130645752
672.0	4.0	5.604135513305664	-3.4214391708374023
672.0	10.0	1.821165680885315	-6.835606098175049
672.0	20.0	-1.0317327976226807	-2.4461615085601807
696.0	0.0	2.1234261989593506	-3.7075002193450928
696.0	2.0	3.9956202507019043	-5.0548810958862305
696.0	4.0	5.254106044769287	-3.517399549484253
696.0	10.0	1.82030189037323	-6.806857585906982
696.0	20.0	-1.0594459772109985	-2.471712827682495
720.0	0.0	2.189578056335449	-3.899193286895752
720.0	2.0	4.052149772644043	-5.18905782699585
720.0	4.0	5.262422561645508	-3.5486552715301514
720.0	10.0	1.8595787286758423	-6.836447238922119
744.0	0.0	2.2791805267333984	-4.119865894317627
744.0	2.0	4.139098167419434	-5.247910022735596
744.0	4.0	5.13787317276001	-3.425104856491089
744.0	10.0	1.9555109739303589	-6.913957595825195
744.0	21.0	2.289541006088257	-7.402410984039307
768.0	0.0	2.3867740631103516	-4.338624477386475
768.0	2.0	4.043250560760498	-5.369716167449951
768.0	4.0	5.114399433135986	-3.5815508365631104
768.0	10.0	1.7788348197937012	-6.898610591888428
768.0	21.0	2.084696054458618	-7.394259452819824
768.0	24.0	-1.1702998876571655	-5.685188293457031
768.0	22.0	-0.8123326897621155	-4.736793041229248
792.0	0.0	2.4882454872131348	-4.557199478149414
792.0	2.0	4.066911697387695	-5.523096084594727
792.0	4.0	5.0967793464660645	-3.788012742996216
792.0	10.0	1.650191068649292	-6.871301651000977
792.0	21.0	1.9652849435806274	-7.190081596374512
816.0	0.0	2.5758464336395264	-4.781454086303711
816.0	2.0	4.156867504119873	-5.4849724769592285
816.0	10.0	1.6570440530776978	-6.884251117706299
816.0	21.0	1.9549667835235596	-7.378288269042969
816.0	25.0	4.056197643280029	-5.866997241973877
840.0	0.0	2.6490235328674316	-5.008775234222412
840.0	2.0	4.193911075592041	-5.479558944702148
840.0	10.0	1.7150121927261353	-6.907120704650879
840.0	21.0	1.9835293292999268	-7.376331806182861
840.0	25.0	4.1672587394714355	-5.940145969390869
840.0	26.0	5.216669082641602	-4.866071701049805
840.0	29.0	-0.8018795847892761	-4.7868571281433105
840.0	30.0	5.274830341339111	-3.999054431915283
864.0	0.0	2.7105493545532227	-5.241081714630127
864.0	2.0	4.171938419342041	-5.487182140350342
864.0	10.0	1.7744613885879517	-6.884953022003174
864.0	21.0	2.035308361053467	-7.325140953063965
